ID,x1_,x2_,y1_,y2_,sl_,ta_,species,lat,long,sex,migrant,time_diff,date,timestamp_hour,burst_,t1_,t2_,dt_,nsd_,case_,step_id_,cos_ta_,log_sl_,sl_dist_shape,sl_dist_scale,ta_dist_kappa,ta_dist_mu
SW40,704975.6,698952.21709207,9804224.0,9799499.82322103,7654.997576388069,1.6970615952395214,WB,-1.773027461997966,34.843377533462444,F,migrant,0.0008333333333333334,2016-09-28,2016-09-28T05:00:00Z,21,2016-09-28T04:30:00Z,2016-09-29T04:31:00Z,86460,2138555623.69,False,506,-0.1259300296533005,8.943113991486648,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,707810.6,711693.1,9801787.0,9798742.0,4934.149496113793,0.0449608687993983,WB,-1.7950381165628009,34.868875880069204,F,migrant,0.0008333333333333334,2016-09-29,2016-09-29T05:00:00Z,21,2016-09-29T04:31:00Z,2016-09-30T04:30:00Z,86340,1897296310.4399996,True,507,0.9989894303927738,8.503935595802119,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,707810.6,709562.0091905963,9801787.0,9803186.016149776,2241.5798759446766,1.384053411941544,WB,-1.7950381165628009,34.868875880069204,F,migrant,0.0008333333333333334,2016-09-29,2016-09-29T05:00:00Z,21,2016-09-29T04:31:00Z,2016-09-30T04:30:00Z,86340,1897296310.4399996,False,507,0.1856594274598756,7.714936198001704,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,707810.6,716720.6763127795,9801787.0,9801344.193736052,8921.072653383539,0.6603915276259281,WB,-1.7950381165628009,34.868875880069204,F,migrant,0.0008333333333333334,2016-09-29,2016-09-29T05:00:00Z,21,2016-09-29T04:31:00Z,2016-09-30T04:30:00Z,86340,1897296310.4399996,False,507,0.7897521187675414,9.09617147096576,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,707810.6,707988.6073491185,9801787.0,9801814.046151675,180.05030036247078,0.8608330722431385,WB,-1.7950381165628009,34.868875880069204,F,migrant,0.0008333333333333334,2016-09-29,2016-09-29T05:00:00Z,21,2016-09-29T04:31:00Z,2016-09-30T04:30:00Z,86340,1897296310.4399996,False,507,0.651805904234418,5.193236258310493,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,707810.6,704594.2218096146,9801787.0,9796415.594397351,6260.757686714371,-1.4002824160465115,WB,-1.7950381165628009,34.868875880069204,F,migrant,0.0008333333333333334,2016-09-29,2016-09-29T05:00:00Z,21,2016-09-29T04:31:00Z,2016-09-30T04:30:00Z,86340,1897296310.4399996,False,507,0.1696888293089715,8.742056492986206,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,707810.6,710797.2626267091,9801787.0,9804983.703092474,4374.821631474743,1.5294016587607004,WB,-1.7950381165628009,34.868875880069204,F,migrant,0.0008333333333333334,2016-09-29,2016-09-29T05:00:00Z,21,2016-09-29T04:31:00Z,2016-09-30T04:30:00Z,86340,1897296310.4399996,False,507,0.0413828472917942,8.383621028011968,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,707810.6,707047.4459674447,9801787.0,9793967.01937558,7857.130585890309,-0.9580306238144138,WB,-1.7950381165628009,34.868875880069204,F,migrant,0.0008333333333333334,2016-09-29,2016-09-29T05:00:00Z,21,2016-09-29T04:31:00Z,2016-09-30T04:30:00Z,86340,1897296310.4399996,False,507,0.5751321692138535,8.969176753362296,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,707810.6,709543.6540753444,9801787.0,9800292.39448463,2288.519625138875,-0.001607590793074,WB,-1.7950381165628009,34.868875880069204,F,migrant,0.0008333333333333334,2016-09-29,2016-09-29T05:00:00Z,21,2016-09-29T04:31:00Z,2016-09-30T04:30:00Z,86340,1897296310.4399996,False,507,0.9999987078261992,7.735660435603737,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,707810.6,707578.3660751679,9801787.0,9796200.775443194,5591.049757863821,-0.9022970892115048,WB,-1.7950381165628009,34.868875880069204,F,migrant,0.0008333333333333334,2016-09-29,2016-09-29T05:00:00Z,21,2016-09-29T04:31:00Z,2016-09-30T04:30:00Z,86340,1897296310.4399996,False,507,0.6198089580611951,8.628922340622855,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,707810.6,707245.1812412638,9801787.0,9801189.53134891,822.5978128864052,-1.6185929292426875,WB,-1.7950381165628009,34.868875880069204,F,migrant,0.0008333333333333334,2016-09-29,2016-09-29T05:00:00Z,21,2016-09-29T04:31:00Z,2016-09-30T04:30:00Z,86340,1897296310.4399996,False,507,-0.0477784058489248,6.712467397011371,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,707810.6,707040.3134245569,9801787.0,9800565.089252586,1444.4401278545963,-1.4232179561937983,WB,-1.7950381165628009,34.868875880069204,F,migrant,0.0008333333333333334,2016-09-29,2016-09-29T05:00:00Z,21,2016-09-29T04:31:00Z,2016-09-30T04:30:00Z,86340,1897296310.4399996,False,507,0.1470432595287831,7.275477070694633,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,711693.1,718142.0,9798742.0,9797544.0,6559.231297187217,0.4814126912996794,WB,-1.82253548480708,34.90379362787802,F,migrant,0.0008333333333333334,2016-09-30,2016-09-30T05:00:00Z,21,2016-09-30T04:30:00Z,2016-10-01T04:30:00Z,86400,1913161921.0099995,True,508,0.8863416864863296,8.78862869476516,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,711693.1,712490.9407552572,9798742.0,9800130.245549018,1601.1794325169103,1.7142659017292972,WB,-1.82253548480708,34.90379362787802,F,migrant,0.0008333333333333334,2016-09-30,2016-09-30T05:00:00Z,21,2016-09-30T04:30:00Z,2016-10-01T04:30:00Z,86400,1913161921.0099995,False,508,-0.1429778964456631,7.378495781992772,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,711693.1,713868.1347868321,9798742.0,9800007.588287318,2516.4439268398487,1.1920692650154423,WB,-1.82253548480708,34.90379362787802,F,migrant,0.0008333333333333334,2016-09-30,2016-09-30T05:00:00Z,21,2016-09-30T04:30:00Z,2016-10-01T04:30:00Z,86400,1913161921.0099995,False,508,0.3697380365090593,7.830602043766632,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,711693.1,711761.105193169,9798742.0,9794739.59960457,4002.978095324564,-0.888719807592401,WB,-1.82253548480708,34.90379362787802,F,migrant,0.0008333333333333334,2016-09-30,2016-09-30T05:00:00Z,21,2016-09-30T04:30:00Z,2016-10-01T04:30:00Z,86400,1913161921.0099995,False,508,0.6304063118840256,8.29479388691279,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,711693.1,717153.7850609049,9798742.0,9798131.287880251,5494.729349804067,0.5537118595794166,WB,-1.82253548480708,34.90379362787802,F,migrant,0.0008333333333333334,2016-09-30,2016-09-30T05:00:00Z,21,2016-09-30T04:30:00Z,2016-10-01T04:30:00Z,86400,1913161921.0099995,False,508,0.8505785119242193,8.6115446117219,1.3872470689211824,3935.117000327814,0.8000184721135702,0
SW40,711693.1,720628.1346093252,9798742.0,9794610.583860826,9843.954631390536,0.231982530449213,WB,-1.82253548480708,34.90379362787802,F,migrant,0.0008333333333333334,2016-09-30,2016-09-30T05:00:00Z,21,2016-09-30T04:30:00Z,2016-10-01T04:30:00Z,86400,1913161921.0099995,False,508,0.9732125094575956,9.194612802742762,1.3872470689211824,3935.117000327814,0.8000184721135702,0
